1644520545.5088453;0.050499677658081055;0;1;0;1;0;170.76502732240436;0;0;0.0;0.0;0.0;1;0.005856;0
1644520545.5347762;0.0764305591583252;0;0;0;1;0.0;170.76502732240436;0;0;0.0;0.0;0.0;1;0.005856;1
1644520545.564696;0.10635042190551758;0;0;0;1;0.0;85.38251366120218;0;0;0.0;0.0;0.0;2;0.011712;0
1644520545.5966108;0.13826513290405273;0;0;0;1;0.0;85.38251366120218;0;0;0.0;0.0;0.0;2;0.011712;1
1644520545.6271963;0.16885066032409668;0;0;0;1;0.0;56.92167577413479;0;0;0.0;0.0;0.0;3;0.017568;0
1644520545.6581137;0.19976806640625;0;0;0;1;0.0;56.92167577413479;0;0;0.0;0.0;0.0;3;0.017568;1
1644520545.6880696;0.22972393035888672;0;0;0;1;0.0;42.69125683060109;0;0;0.0;0.0;0.0;4;0.023424;0
1644520545.7191076;0.26076197624206543;0;0;0;1;0.0;42.69125683060109;0;0;0.0;0.0;0.0;4;0.023424;1
1644520545.7509856;0.29263997077941895;0;1;0;2;0.0;68.30601092896174;0;0;0.0;0.0;0.0;5;0.02928;0
1644520545.7819076;0.3235619068145752;0;0;0;2;0.0;68.30601092896174;0;0;0.0;0.0;0.0;5;0.02928;1
1644520545.8120484;0.3537027835845947;0;1;0;3;0.0;85.38251366120217;0;0;0.0;0.0;0.0;6;0.035136;0
1644520545.8439658;0.3856201171875;0;0;0;3;0.0;85.38251366120217;0;0;0.0;0.0;0.0;6;0.035136;1
1644520545.8748817;0.4165360927581787;0;0;0;3;0.0;73.18501170960187;0;0;0.0;0.0;0.0;7;0.040992;0
1644520545.9060795;0.44773387908935547;0;1;0;3;0.0;73.18501170960187;0;0;0.0;0.0;0.0;7;0.040992;1
1644520545.936997;0.4786512851715088;0;0;0;3;0.0;64.03688524590163;0;0;0.0;0.0;0.0;8;0.046848;0
1644520545.9679146;0.5095689296722412;0;0;0;3;0.0;64.03688524590163;0;0;0.0;0.0;0.0;8;0.046848;1
1644520545.9978356;0.5394899845123291;1;0;0;3;0.0;56.92167577413478;0;0;0.0;0.0;0.0;9;0.052704;0
1644520546.0287864;0.5704407691955566;0;0;0;3;0.0;56.92167577413478;0;0;0.0;0.0;0.0;9;0.052704;1
1644520546.05967;0.6013243198394775;0;0;0;3;0.0;51.229508196721305;0;0;0.0;0.0;0.0;10;0.05856;0
1644520546.090588;0.6322424411773682;1;0;1;3;17.076502732240435;51.229508196721305;0;0;0.0;0.0;0.0;10;0.05856;1
1644520546.121503;0.6631574630737305;1;0;1;3;17.076502732240435;46.57228017883755;0;0;0.0;0.0;0.0;11;0.064416;0
1644520546.1524212;0.6940755844116211;0;0;1;3;15.52409339294585;46.57228017883755;0;0;0.0;0.0;0.0;11;0.064416;1
1644520546.184336;0.7259902954101562;0;0;1;3;15.52409339294585;42.691256830601084;0;0;0.0;0.0;0.0;12;0.070272;0
1644520546.214257;0.7559113502502441;0;0;1;3;14.230418943533698;42.691256830601084;0;0;0.0;0.0;0.0;12;0.070272;1
1644520546.245173;0.7868273258209229;0;0;1;3;14.230418943533698;39.40731399747793;0;0;0.0;0.0;0.0;13;0.076128;0
1644520546.2771115;0.8187658786773682;0;0;1;3;13.135771332492643;39.40731399747793;0;0;0.0;0.0;0.0;13;0.076128;1
1644520546.3070085;0.8486628532409668;0;0;1;3;13.135771332492643;36.59250585480093;0;0;0.0;0.0;0.0;14;0.081984;0
1644520546.337926;0.8795802593231201;0;0;1;3;12.197501951600312;36.59250585480093;0;0;0.0;0.0;0.0;14;0.081984;1
1644520546.3688433;0.9104976654052734;0;0;1;3;12.197501951600312;34.15300546448087;0;0;0.0;0.0;0.0;15;0.08784;0
1644520546.400757;0.9424114227294922;0;0;1;3;11.384335154826958;34.15300546448087;0;0;0.0;0.0;0.0;15;0.08784;1
1644520546.4316747;0.9733290672302246;0;0;1;3;11.384335154826958;32.018442622950815;0;0;0.0;0.0;0.0;16;0.093696;0
1644520546.4626315;1.0042858123779297;0;0;1;3;10.672814207650273;32.018442622950815;0;0;0.0;0.0;0.0;16;0.093696;1
1644520546.4945092;1.036163568496704;0;0;1;3;10.672814207650273;30.135004821600766;0;0;0.0;0.0;0.0;17;0.099552;0
1644520546.524454;1.0661084651947021;0;0;1;3;10.045001607200257;30.135004821600766;0;0;0.0;0.0;0.0;17;0.099552;1
1644520546.5553827;1.0970370769500732;0;0;1;3;10.045001607200257;28.46083788706739;0;0;0.0;0.0;0.0;18;0.105408;0
1644520546.587258;1.1289124488830566;0;1;1;3;9.486945962355797;28.46083788706739;0;0;0.0;0.0;0.0;18;0.105408;1
1644520546.6191735;1.160827875137329;0;0;1;3;9.486945962355797;26.96289905090595;0;0;0.0;0.0;0.0;19;0.111264;0
1644520546.6490939;1.1907482147216797;0;0;1;3;8.987633016968651;26.96289905090595;0;0;0.0;0.0;0.0;19;0.111264;1
1644520546.6810076;1.2226619720458984;0;0;1;3;8.987633016968651;25.614754098360653;0;0;0.0;0.0;0.0;20;0.11712;0
1644520546.7119267;1.2535810470581055;0;0;1;3;8.538251366120218;25.614754098360653;0;0;0.0;0.0;0.0;20;0.11712;1
1644520546.7418451;1.2834994792938232;0;0;1;3;8.538251366120218;24.39500390320062;0;0;0.0;0.0;0.0;21;0.122976;0
1644520546.7727623;1.3144166469573975;0;0;1;3;8.131667967733542;24.39500390320062;0;0;0.0;0.0;0.0;21;0.122976;1
1644520546.8036795;1.3453338146209717;0;0;1;3;8.131667967733542;23.286140089418776;0;0;0.0;0.0;0.0;22;0.128832;0
